Time	Air Flow	Lung Volume	Comp Ch 2
2.85	0.0386386	5.5405e-05	-0.0004286
2.855	0.0386008	5.32526e-05	-0.000461651
2.86	0.0385685	5.09345e-05	-0.000491977
2.865	0.0385414	4.84659e-05	-0.000519853
2.87	0.038518	4.58601e-05	-0.000545878
2.875	0.0384969	4.31271e-05	-0.000570818
2.88	0.0384766	4.02724e-05	-0.00059538
2.885	0.0384545	3.72966e-05	-0.00061996
2.89	0.0384292	3.41974e-05	-0.000644503
2.895	0.0384031	3.09736e-05	-0.000668545
2.9	0.0383793	2.76268e-05	-0.000691452
2.905	0.0383602	2.41633e-05	-0.000712685
2.91	0.038349	2.05928e-05	-0.000732011
2.915	0.0383486	1.69263e-05	-0.000749553
2.92	0.0383593	1.31737e-05	-0.00076571
2.925	0.0383763	9.34244e-06	-0.000781007
2.93	0.0383942	5.43646e-06	-0.000795917
2.935	0.0384093	1.45704e-06	-0.000810744
2.94	0.0384188	-2.59627e-06	-0.000825534
2.945	0.0384204	-6.72439e-06	-0.000840076
2.95	0.0384135	-1.09269e-05	-0.000853988
2.955	0.0384002	-1.52005e-05	-0.000866859
2.96	0.0383849	-1.95396e-05	-0.000878372
2.965	0.038371	-2.39368e-05	-0.000888357
2.97	0.03836	-2.8384e-05	-0.000896777
2.975	0.0383511	-3.2873e-05	-0.000903636
2.98	0.038343	-3.73961e-05	-0.000908875
2.985	0.0383328	-4.19463e-05	-0.000912266
